650.186751 423.023674 0
648.362532 388.365482 0

648.362532 388.365482 1
672.532378 376.417193 1

672.532378 376.417193 1
693.122218 400.988216 1

693.122218 400.988216 1
695.278624 411.866832 1

695.278624 411.866832 1
702.662408 418.866025 1

702.662408 418.866025 1
690.458215 422.977238 1

690.458215 422.977238 1
663.234167 460.495787 1

663.234167 460.495787 1
641.990731 465.987481 1

641.990731 465.987481 1
633.436070 467.573556 1

633.436070 467.573556 1
620.975535 445.064879 1

620.975535 445.064879 1
591.414824 428.641710 1

591.414824 428.641710 1
591.077871 471.481317 1

591.077871 471.481317 1
588.802238 492.164118 1

588.802238 492.164118 1
581.346187 511.401480 1

581.346187 511.401480 1
577.467568 537.543507 1

577.467568 537.543507 1
592.129975 543.527352 1

592.129975 543.527352 1
604.252660 553.099228 1

604.252660 553.099228 1
615.782249 563.549632 1

615.782249 563.549632 1
639.299377 576.525410 1

639.299377 576.525410 1
660.210068 578.894282 1

660.210068 578.894282 1
647.015371 618.579248 1

647.015371 618.579248 1
628.356539 611.755627 1

628.356539 611.755627 1
609.336452 606.689194 1

609.336452 606.689194 1
578.613751 602.127468 1

578.613751 602.127468 1
574.039082 606.412576 1

574.039082 606.412576 1
561.714893 585.732504 1

561.714893 585.732504 1
554.993790 586.237344 1

554.993790 586.237344 1
552.637541 594.199006 1

552.637541 594.199006 1
542.854638 586.013870 1

542.854638 586.013870 1
539.038344 604.740859 1

539.038344 604.740859 1
544.722482 607.305316 1

544.722482 607.305316 1
521.681537 613.753522 1

521.681537 613.753522 1
519.142273 611.847529 1

519.142273 611.847529 1
506.453027 624.098590 1

506.453027 624.098590 1
481.664699 621.500316 1

481.664699 621.500316 1
458.905699 623.097572 1

458.905699 623.097572 1
456.675483 633.197259 1

456.675483 633.197259 1
439.267331 632.788951 1

439.267331 632.788951 1
443.897903 618.677235 1

443.897903 618.677235 1
445.214761 609.625615 1

445.214761 609.625615 1
439.546576 602.968715 1

439.546576 602.968715 1
438.525891 585.815164 1

438.525891 585.815164 1
418.125319 593.188741 1

418.125319 593.188741 1
403.464257 582.164639 1

403.464257 582.164639 1
394.859368 598.218708 1

394.859368 598.218708 1
419.406909 620.189075 1

419.406909 620.189075 1
392.404211 638.639017 1

392.404211 638.639017 1
392.932245 644.073542 1

392.932245 644.073542 1
375.465183 644.886602 1

375.465183 644.886602 1
362.871823 648.889909 1

362.871823 648.889909 1
367.604570 669.229925 1

367.604570 669.229925 1
337.598648 670.793781 1

337.598648 670.793781 1
337.808673 688.090973 1

337.808673 688.090973 1
337.158413 693.743502 1

337.158413 693.743502 1
338.180137 697.063910 1

338.180137 697.063910 1
337.598522 720.397392 1

337.598522 720.397392 1
358.437810 710.395988 1

358.437810 710.395988 1
388.453357 713.156357 1

388.453357 713.156357 1
410.036929 720.063689 1

410.036929 720.063689 1
437.256767 700.960020 1

437.256767 700.960020 1
431.911764 686.917360 1

431.911764 686.917360 1
430.857097 684.954143 1

430.857097 684.954143 1
416.245683 677.470024 1

416.245683 677.470024 1
445.510725 667.758869 1

445.510725 667.758869 1
446.633585 668.334056 1

446.633585 668.334056 1
458.302965 701.886700 1

458.302965 701.886700 1
472.851283 726.626373 1

472.851283 726.626373 1
524.786679 719.660013 1

524.786679 719.660013 1
533.824845 701.674713 1

533.824845 701.674713 1
526.460418 692.733895 1

526.460418 692.733895 1
539.395749 661.634335 1

539.395749 661.634335 1
505.827899 663.479222 1

505.827899 663.479222 1
582.115416 654.154024 1

582.115416 654.154024 1
601.682415 672.138847 1

601.682415 672.138847 1
586.318768 685.880301 1

586.318768 685.880301 1
571.526262 703.643234 1

571.526262 703.643234 1
557.971407 731.925240 1

557.971407 731.925240 1
610.678291 707.525230 1

610.678291 707.525230 1
632.745020 710.595498 1

632.745020 710.595498 1
639.710171 709.295341 1

639.710171 709.295341 1
663.612087 710.229083 1

663.612087 710.229083 1
669.687406 720.746844 1

669.687406 720.746844 1
658.875373 733.473354 1

658.875373 733.473354 1
666.013211 738.349417 1

666.013211 738.349417 1
670.554727 747.173308 1

670.554727 747.173308 1
712.291221 727.342049 1

712.291221 727.342049 1
694.781512 696.105848 1

694.781512 696.105848 1
677.141228 660.205303 1

677.141228 660.205303 1
703.647683 644.614878 1

703.647683 644.614878 1
710.756173 644.197210 1

710.756173 644.197210 1
737.703425 634.253698 1

737.703425 634.253698 1
740.951803 664.932615 1

740.951803 664.932615 1
751.910805 664.769456 1

751.910805 664.769456 1
771.923676 656.758251 1

771.923676 656.758251 1
789.878127 667.697662 1

789.878127 667.697662 1
810.960928 660.188312 1

810.960928 660.188312 1
813.896235 668.221523 1

813.896235 668.221523 1
815.685159 650.506584 1

815.685159 650.506584 1
810.208255 642.067259 1

810.208255 642.067259 1
803.934483 633.144341 1

803.934483 633.144341 1
788.471461 625.473243 1

788.471461 625.473243 1
792.443314 610.961689 1

792.443314 610.961689 1
784.701084 596.904754 1

784.701084 596.904754 1
813.866164 592.522261 1

813.866164 592.522261 1
815.143785 604.065143 1

815.143785 604.065143 1
844.432958 613.916880 1

844.432958 613.916880 1
841.855078 623.252157 1

841.855078 623.252157 1
837.619731 627.844167 1

837.619731 627.844167 1
858.848134 633.292297 1

858.848134 633.292297 1
853.934680 654.253358 1

853.934680 654.253358 1
831.233959 652.621952 1

831.233959 652.621952 1
846.794147 704.357946 1

846.794147 704.357946 1
827.126733 722.588689 1

827.126733 722.588689 1
810.535002 716.473000 1

810.535002 716.473000 1
807.459212 706.337493 1

